t,x,y,z,xdot,ydot,zdot,xddot,yddot,zddot
3.991386743515850100e-01,3.054667875398155985e-01,-4.283166600012933145e-03,4.863063618040754932e-01,-3.940052628544354896e-04,-9.735152898765475626e-04,9.667647617170316288e-04,9.656924909352964130e-04,3.839094143663490319e-03,-2.024157994539076914e-03
4.324002305475503904e-01,3.054810376768202218e-01,-4.288370276967379269e-03,4.863151852770499772e-01,-3.618749657615105697e-04,-8.459063810578315579e-04,8.995004556726082789e-04,9.549104566973561515e-04,3.839853361549376651e-03,-2.011826673908088600e-03
4.656617867435158264e-01,3.054924038411890308e-01,-4.292111890242811256e-03,4.863221975093345861e-01,-3.304816472193272681e-04,-7.180762931376649671e-04,8.329317897755594835e-04,9.476562508798316202e-04,3.843687698491672199e-03,-2.006714878348086692e-03
4.989233429394812069e-01,3.054952239978900863e-01,-4.296538649584347169e-03,4.863147826263303219e-01,-2.988339224753157287e-04,-5.902123122915881037e-04,7.660075362816987088e-04,9.584677722396614964e-04,3.841390717156034727e-03,-2.017932100381618441e-03
5.321848991354466429e-01,3.055040890551214972e-01,-4.301804102965656185e-03,4.863151547018702558e-01,-2.667213878825847040e-04,-4.625350267189742848e-04,6.986926658625880471e-04,9.599285609477654262e-04,3.839430165775448069e-03,-2.017488173062929446e-03
5.654464553314120234e-01,3.055160017251776772e-01,-4.306183262670404410e-03,4.863217134758186511e-01,-2.349764869271631085e-04,-3.348014678527383436e-04,6.317979437956422473e-04,9.512457645381640911e-04,3.842045140790489605e-03,-2.009231515171470365e-03
5.987080115273775149e-01,3.055222707615357081e-01,-4.310306005647857042e-03,4.863201792316971250e-01,-2.034415589758642451e-04,-2.069502260032968222e-04,5.650323319574268588e-04,9.534511890656861919e-04,3.842405284357712416e-03,-2.012804848388804503e-03
6.319695677233428954e-01,3.055290905800405188e-01,-4.315212123607303774e-03,4.863181532531358209e-01,-1.715499463167263761e-04,-7.919270926606131189e-05,4.978999006432505148e-04,9.590875871653921142e-04,3.840278286955444570e-03,-2.017558389613072298e-03
6.652311239193082759e-01,3.055395870379853385e-01,-4.319968573803234513e-03,4.863218420572332779e-01,-1.396400676211551062e-04,4.851703809613180929e-05,4.308180684479134825e-04,9.552686754184739736e-04,3.840919420895483761e-03,-2.012994374805979376e-03
6.984926801152737674e-01,3.055479610199285379e-01,-4.324204439697443281e-03,4.863232445870404597e-01,-1.080025008573723411e-04,1.763172050585188298e-04,3.639892496037078207e-04,9.525814808625919115e-04,3.842226994285042555e-03,-2.011305151898612736e-03
7.317542363112391479e-01,3.055547660633601836e-01,-4.328781176146434539e-03,4.863218162207820772e-01,-7.627138270726099845e-05,3.041139362722662665e-04,2.970197897736925538e-04,9.564478622142528206e-04,3.841197108594443087e-03,-2.015367983705385925e-03
7.650157925072045284e-01,3.055637960721351298e-01,-4.333592436462047753e-03,4.863232417736416124e-01,-4.437661222227162749e-05,4.318455920331067122e-04,2.299206987125754220e-04,9.569024002945507963e-04,3.840674312971158622e-03,-2.014955592756605650e-03
7.982773487031700199e-01,3.055728765827931959e-01,-4.338048883101353059e-03,4.863252765379877385e-01,-1.261525678435820863e-05,5.596075452548483764e-04,1.629786724119952623e-04,9.538977840641911683e-04,3.841648063693090757e-03,-2.012138724119634167e-03
8.315389048991354004e-01,3.055803754076090728e-01,-4.342491105182449962e-03,4.863250924448683232e-01,1.907963727744432791e-05,6.874039779444056364e-04,9.606696821980870160e-05,9.547515761849789543e-04,3.841615236452218096e-03,-2.013600185400940198e-03
8.648004610951007809e-01,3.055885817857975084e-01,-4.347198233481147644e-03,4.863255182799444132e-01,5.089778962456825706e-05,8.151637473959132130e-04,2.902772096615574560e-05,9.565902341290507833e-04,3.840924650375471261e-03,-2.015052912097090813e-03
8.980620172910661614e-01,3.055975637849518423e-01,-4.351797699745113546e-03,4.863271687863313097e-01,8.271499693543460374e-05,9.429142401502707549e-04,-3.798062312731359524e-05,9.552522873117785026e-04,3.841241963616706841e-03,-2.013388994399938764e-03
9.313235734870316529e-01,3.056056871723040747e-01,-4.356253910720669920e-03,4.863278391312449989e-01,1.144441448960586971e-04,1.070695118266188489e-03,-1.049091813969879605e-04,9.544603078680902533e-04,3.841602884381656400e-03,-2.013025431102740195e-03
9.645851296829970334e-01,3.056136692857445158e-01,-4.360851445748922806e-03,4.863281319901758271e-01,1.462086672693804767e-04,1.198469620593157342e-03,-1.718933401283762041e-04,9.557183106459667815e-04,3.841219709985431441e-03,-2.014376805190984648e-03
9.978466858789624139e-01,3.056223180682899332e-01,-4.365488332686545681e-03,4.863292647523875800e-01,1.780215014901866122e-04,1.326225008755649304e-03,-2.389117960084063963e-04,9.557935966027660251e-04,3.841127471952926128e-03,-2.014079227171508384e-03
1.031108242074927794e+00,3.056307547540748626e-01,-4.370006995996123314e-03,4.863302641832180084e-01,2.097910321196740785e-04,1.453993375121614973e-03,-3.058761589237596334e-04,9.548905285369287555e-04,3.841444499980364684e-03,-2.013236096622668045e-03
1.064369798270893286e+00,3.056388242518925935e-01,-4.374550630653714633e-03,4.863307556786784502e-01,2.415437914420389548e-04,1.581769852975207623e-03,-3.728385271355282721e-04,9.551674927403742575e-04,3.841367228377357869e-03,-2.013792785145366616e-03
1.097631354466858777e+00,3.056472127042720865e-01,-4.379166457368230403e-03,4.863315736360693808e-01,2.733317465923607720e-04,1.709533078993641765e-03,-4.398399227040442755e-04,9.556762079887964629e-04,3.841170625028317819e-03,-2.014160428792472965e-03
1.130892910662824047e+00,3.056557091988157948e-01,-4.383732509525159471e-03,4.863325844484119864e-01,3.051183472363719275e-04,1.837296478180549609e-03,-5.068267477154695527e-04,9.553362834354549998e-04,3.841326013695390250e-03,-2.013625377848882181e-03
1.164154466858789538e+00,3.056639331065464371e-01,-4.388270470018079683e-03,4.863332838476673858e-01,3.368836895474270308e-04,1.965070041136747839e-03,-5.737925500299296405e-04,9.551145158131534377e-04,3.841398222247896076e-03,-2.013582743824968938e-03
1.197416023054755030e+00,3.056722083412968805e-01,-4.392855416570632353e-03,4.863339974945222743e-01,3.686555375189749274e-04,2.092838243861309695e-03,-6.407765388933904342e-04,9.553549945773149839e-04,3.841231936029756815e-03,-2.013957350095640659e-03
1.230677579250720299e+00,3.056806491411975801e-01,-4.397438746596486932e-03,4.863349161765739836e-01,4.004368772258862230e-04,2.220600744940729419e-03,-7.077672611828971297e-04,9.554657034933903463e-04,3.841269598069390473e-03,-2.013848383729368967e-03
1.263939135446685791e+00,3.056889772302023855e-01,-4.401990866832712970e-03,4.863357294453655721e-01,4.322160898991009911e-04,2.348371453061386723e-03,-7.747440012645274987e-04,9.553632050368729856e-04,3.841406000356850734e-03,-2.013650725717971903e-03
1.297200691642651282e+00,3.056972432221122249e-01,-4.406557893472225207e-03,4.863364525827571505e-01,4.639906110896693803e-04,2.476143028045505682e-03,-8.417215747279268440e-04,9.551958802075740827e-04,3.841281529899825617e-03,-2.013763099053743517e-03
1.330462247838616552e+00,3.057056152302518037e-01,-4.411139141202386274e-03,4.863372902488625749e-01,4.957586927944587427e-04,2.603905456003960828e-03,-9.087057902336026158e-04,9.552272072274897328e-04,3.841212892426108371e-03,-2.013824957676386106e-03
1.363723804034582043e+00,3.057139783549153167e-01,-4.415705027445507476e-03,4.863381369014213584e-01,5.275352979558938817e-04,2.731672465009701411e-03,-9.756874787251084216e-04,9.554866155762614796e-04,3.841398760945855147e-03,-2.013752495871259148e-03
1.396985360230547535e+00,3.057222706968296677e-01,-4.420269688133994339e-03,4.863389026665539960e-01,5.593206363114239937e-04,2.859447257520585789e-03,-1.042666873845977601e-03,9.550606654156956147e-04,3.841312795456930298e-03,-2.013638364558889473e-03
1.430246916426512804e+00,3.057305951828883650e-01,-4.424847312490480522e-03,4.863397041754468075e-01,5.910689059424544499e-04,2.987208547834444786e-03,-1.109640969967363219e-03,9.537838143997510185e-04,3.840922008890475248e-03,-2.013421543112144281e-03
1.463508472622478296e+00,3.057389299313258979e-01,-4.429429332792680918e-03,4.863405551700616392e-01,6.227693041943431224e-04,3.114957344006647616e-03,-1.176605941450761588e-03,9.522411069017184268e-04,3.840688683984406094e-03,-2.013120470109070349e-03
1.496770028818443787e+00,3.057471887788690834e-01,-4.434025324923776545e-03,4.863413806195076017e-01,6.544149481210940859e-04,3.242703112821556342e-03,-1.243560009258925549e-03,9.474408003181610492e-04,3.839778748643287408e-03,-2.012220313630966578e-03
1.530031585014409057e+00,3.057553610036379821e-01,-4.438668941641297702e-03,4.863422326512418792e-01,6.857960150386090484e-04,3.370391377262792545e-03,-1.310465099531760678e-03,9.330050982658890128e-04,3.836582520682026414e-03,-2.009658902643107065e-03
1.563293141210374548e+00,3.057633360597481476e-01,-4.443422911419566378e-03,4.863432054537750737e-01,7.164813511352802894e-04,3.497924523045804063e-03,-1.377248774308897352e-03,9.011540419356479188e-04,3.830006683719228318e-03,-2.004497491283003478e-03
1.596554697406340040e+00,3.057707975501614550e-01,-4.448428789430473179e-03,4.863443598250003497e-01,7.457435866527369062e-04,3.625175342345693039e-03,-1.443810511433723295e-03,8.312246454555646293e-04,3.816297969698078090e-03,-1.993914022439467661e-03
1.629816253602305309e+00,3.057771631722850381e-01,-4.453991926831972308e-03,4.863458936926052245e-01,7.717770016478636697e-04,3.751796541805126756e-03,-1.509890140923484964e-03,6.739235495922387895e-04,3.785874085219010938e-03,-1.970876600130434374e-03
1.663077809798270801e+00,3.057811770297568232e-01,-4.460752517164280270e-03,4.863482891782741624e-01,7.905750786858303791e-04,3.877023469618415610e-03,-1.574919357014826701e-03,3.432484513795383920e-04,3.724859418223534866e-03,-1.925048469919828044e-03
1.696339365994236070e+00,3.057802768462144494e-01,-4.469981655301197461e-03,4.863524159784871626e-01,7.946109569573409082e-04,3.999585783527753041e-03,-1.637950356647876159e-03,-3.137478685264482063e-04,3.612283243365801023e-03,-1.840653944200051515e-03
1.729600922190201562e+00,3.057696370379698880e-01,-4.484065871363666737e-03,4.863598659598067364e-01,7.697035939651167280e-04,4.117323793808327220e-03,-1.697365386219497514e-03,-1.580204619693077435e-03,3.412660227803646258e-03,-1.690347264044189755e-03
1.762862478386167053e+00,3.057403142515917049e-01,-4.507328154582265940e-03,4.863735769765598072e-01,6.894908274392499981e-04,4.226606563417407286e-03,-1.750397517675280571e-03,-3.918112014152157381e-03,3.083363701222974207e-03,-1.438852404357726135e-03
1.796124034582132323e+00,3.056765390933269266e-01,-4.547163190052066865e-03,4.863985862900843671e-01,5.090585880834982979e-04,4.322438743849982973e-03,-1.793082326429986436e-03,-7.999804105884638847e-03,2.600535296924806096e-03,-1.059167601719340551e-03
1.829385590778097814e+00,3.055523374686142657e-01,-4.615337654851496552e-03,4.864428772365529396e-01,1.573189597900565007e-04,4.399602265253919377e-03,-1.820856643086348099e-03,-1.474472265536972554e-02,2.000377158087880691e-03,-5.570654735962703077e-04
1.862647146974063306e+00,3.053272930933876861e-01,-4.729244982781308226e-03,4.865183188945249593e-01,-4.718062543075107751e-04,4.455510058363714235e-03,-1.830140055539695304e-03,-2.521583399266810396e-02,1.479830199659258648e-03,-3.337544423676693813e-05
1.895908703170028575e+00,3.049432882633932862e-01,-4.911943931191230239e-03,4.866409473401462349e-01,-1.520116798960473694e-03,4.498045175946825680e-03,-1.823076881514441167e-03,-4.014444332432108575e-02,1.601798197393496277e-03,1.812504018468956445e-04
1.929170259365994067e+00,3.043270885510387380e-01,-5.188487414101012468e-03,4.868288342276889669e-01,-3.142339569482819478e-03,4.562066659878113994e-03,-1.818082714686551637e-03,-5.901559082557658598e-02,3.561877429588060189e-03,-6.547263377779680366e-04
1.962431815561959558e+00,3.034045714437942909e-01,-5.575787381403546350e-03,4.870957111341328027e-01,-5.446017580326506513e-03,4.734992348521593897e-03,-1.866631315268402203e-03,-7.869690859051274578e-02,9.405534307163520430e-03,-3.848892266119632432e-03
1.995693371757924828e+00,3.021338321384179904e-01,-6.063502475293351679e-03,4.874388237821040137e-01,-8.377502864547005379e-03,5.187752075699714194e-03,-2.074123007490061288e-03,-9.183848890802295828e-02,2.195747285115690409e-02,-1.125649814257896099e-02
2.028954927953890319e+00,3.005616900721780338e-01,-6.586867892784856182e-03,4.878212861039856740e-01,-1.155539969986001114e-02,6.195671782841874475e-03,-2.615448606346743032e-03,-8.660250912508773991e-02,4.397229373749365899e-02,-2.476622435607971073e-02
2.062216484149855589e+00,2.988839450135769571e-01,-7.005608360522191935e-03,4.881573079233307855e-01,-1.413857131249843246e-02,8.112925914130000860e-03,-3.721649333853326545e-03,-5.029789729957780120e-02,7.627663054804316445e-02,-4.510095571813782511e-02
2.095478040345821302e+00,2.974541087681178420e-01,-7.116896776807369457e-03,4.883185289187920719e-01,-1.490137237499761930e-02,1.126983064966713410e-02,-5.615704552567921115e-03,2.310750768711841707e-02,1.159492364303094103e-01,-7.057057899034807624e-02
2.128739596541786572e+00,2.966943004695236086e-01,-6.716618081999059173e-03,4.881722675164777980e-01,-1.260138798153084827e-02,1.582623000094203480e-02,-8.416223891591884110e-03,1.268557176467807468e-01,1.565169402160995205e-01,-9.708580511376142808e-02
2.162001152737751841e+00,2.969399988516473465e-01,-5.679399592652407958e-03,4.876338299973536072e-01,-6.462535212421780841e-03,2.168182465490384181e-02,-1.207415447781176598e-02,2.429318418109469024e-01,1.907950681124600256e-01,-1.199296553952141214e-01
2.195262708933717555e+00,2.983216235867617305e-01,-4.001572104143084896e-03,4.866963231908167931e-01,3.559194234837533000e-03,2.851851176081331152e-02,-1.639431783657324671e-02,3.510682373871034656e-01,2.143368617229998163e-01,-1.360283829097301833e-01
2.228524265129682824e+00,3.007591944254718319e-01,-1.780536913390091958e-03,4.854195933443622990e-01,1.689161660051755748e-02,3.594017979703669624e-02,-2.112318588260835017e-02,4.379525451611387954e-01,2.267901212019323987e-01,-1.449395390052918564e-01
2.261785821325648094e+00,3.040483019074856630e-01,8.429925225084469731e-04,4.838945299237994435e-01,3.269316061892413305e-02,4.360529648290907556e-02,-2.603614707985691876e-02,5.001307947066419013e-01,2.306627743575154765e-01,-1.481440737326159551e-01
2.295047377521613807e+00,3.079579727481206453e-01,3.735627066357889714e-03,4.822108992737252908e-01,5.016187366745317872e-02,5.128458546025627812e-02,-3.097819074972164854e-02,5.409319326227858271e-01,2.292104706588330432e-01,-1.476978630464636510e-01
2.328308933717579077e+00,3.122884624988684910e-01,6.794639828341039745e-03,4.804418820622031738e-01,6.867763636917406656e-02,5.885309038395399039e-02,-3.586146862334482766e-02,5.660648093688536164e-01,2.250859084379184805e-01,-1.453334604416079701e-01
2.361570489913544346e+00,3.168897334992527015e-01,9.950604514878738649e-03,4.786418708035840019e-01,8.781826660221432601e-02,6.625800064511178089e-02,-4.064622487298696907e-02,5.810088447368298992e-01,2.200096196379517366e-01,-1.422277075900071353e-01
2.394832046109510060e+00,3.216602007571195965e-01,1.316197320118057956e-02,4.768502559445456090e-01,1.073281530483080892e-01,7.348881503843540663e-02,-4.532289840060154534e-02,5.901300247724187154e-01,2.149229092894418824e-01,-1.390882507118917921e-01
2.428093602305475329e+00,3.265375706063369243e-01,1.640817145101443678e-02,4.750971422411915945e-01,1.270755525660028640e-01,8.055534149537407762e-02,-4.989880820749120066e-02,5.965002023738847914e-01,2.101877138640852183e-01,-1.362840065980598092e-01
2.461355158501440599e+00,3.314885049382456650e-01,1.968322416621098858e-02,4.734088922587539328e-01,1.470092030526355120e-01,8.747115595121894571e-02,-5.438893468874692050e-02,6.020605392516978904e-01,2.057436992478431093e-01,-1.339970163234376344e-01
2.494616714697406312e+00,3.365034459364537045e-01,2.299168933309998428e-02,4.718115352045879618e-01,1.671264934853900486e-01,9.424205272436995962e-02,-5.881270678455863266e-02,6.080556743401929198e-01,2.012567800328814993e-01,-1.324025293958888683e-01
2.527878270893371582e+00,3.415977927271778292e-01,2.634831288039823222e-02,4.703319577527135253e-01,1.874589590173194598e-01,1.008593833489844216e-01,-6.319676303272556139e-02,6.153251076954384668e-01,1.961556037004561770e-01,-1.317837538835149591e-01
2.561139827089336851e+00,3.468167820591907535e-01,2.977965334558187877e-02,4.689984324170197727e-01,2.080598347821906446e-01,1.072909339956424485e-01,-6.757937225558224847e-02,6.240268119939699210e-01,1.894212808112087365e-01,-1.325682926678460605e-01
2.594401383285302565e+00,3.522455983133863655e-01,3.332466024019960227e-02,4.678378572043396799e-01,2.289711647671726080e-01,1.134602765018119519e-01,-7.201561846547506474e-02,6.329839908104110124e-01,1.792966022609281118e-01,-1.354210475552730664e-01
2.627662939481267834e+00,3.580278050615894325e-01,3.703453926517361050e-02,4.668630258756073514e-01,2.501678999451645291e-01,1.192183020193374882e-01,-7.658800182233468923e-02,6.390600249273298283e-01,1.631801283696480143e-01,-1.413903589969226493e-01
2.660924495677233104e+00,3.643870183504732685e-01,4.097186715789827294e-02,4.660479637799229136e-01,2.714834266306034860e-01,1.243155265214757471e-01,-8.142134520816279863e-02,6.362266972685879374e-01,1.376610889243940206e-01,-1.518520133032046637e-01
2.694186051873198817e+00,3.716362488420948962e-01,4.520037847824201482e-02,4.652922117752542608e-01,2.924916800343097534e-01,1.283759461098505361e-01,-8.668967037024474798e-02,6.142505802405078263e-01,9.896764518131118127e-02,-1.679990201922121063e-01
2.727447608069164087e+00,3.801444564673102100e-01,4.975320729919271989e-02,4.643749789889010104e-01,3.123452870167515161e-01,1.308991623050368425e-01,-9.259716291014358225e-02,5.596167784010884771e-01,4.498954856877231817e-02,-1.897912746214603652e-01
2.760709164265129356e+00,3.902185053275527560e-01,5.458291963475056519e-02,4.629288341366353254e-01,3.297191298802956139e-01,1.313687909057532077e-01,-9.931517666289596535e-02,4.623040534741114094e-01,-2.102940497928846783e-02,-2.146894709836352499e-01
2.793970720461095070e+00,4.019073021892402564e-01,5.952542079542280651e-02,4.605032397766560814e-01,3.430991915252550317e-01,1.295002208340642058e-01,-1.068789747177521232e-01,3.261720687783170591e-01,-8.843627155340093304e-02,-2.373713028603496311e-01
2.827232276657060339e+00,4.148544625787713991e-01,6.432290895132572461e-02,4.567436933020399548e-01,3.514171110707441925e-01,1.254857348736830025e-01,-1.151058545216940565e-01,1.730693172868384144e-01,-1.427893702123464725e-01,-2.517550778091937058e-01
2.860493832853025609e+00,4.283688848934785187e-01,6.871709202109130277e-02,4.515765333200821297e-01,3.546123011707221218e-01,1.200014275110552614e-01,-1.236265060540924082e-01,3.347198879290183560e-02,-1.738897870623250241e-01,-2.545668900876711938e-01
2.893755389048991322e+00,4.417160276686547538e-01,7.255692368051054608e-02,4.452378905873057291e-01,3.536437719431958504e-01,1.139180450251270349e-01,-1.320404363622605104e-01,-7.014274913929133271e-02,-1.813696483904767565e-01,-2.473298236686854168e-01
2.927016945244956592e+00,4.544108985781999954e-01,7.583966034685012125e-02,4.381241662540628079e-01,3.499461871862500351e-01,1.079361540066905989e-01,-1.400796557118808017e-01,-1.329554093081858901e-01,-1.730097794795112665e-01,-2.347824061882865521e-01
2.960278501440921861e+00,4.663023983078891099e-01,7.866466139620237330e-02,4.306052976448930814e-01,3.447991643066722345e-01,1.024088960199083381e-01,-1.476588927567718534e-01,-1.641209380795199957e-01,-1.584215857380220915e-01,-2.215287642545788194e-01
2.993540057636887575e+00,4.774642594801769002e-01,8.115757962186598284e-02,4.229315789035748563e-01,3.390283515765170064e-01,9.739745705333224812e-02,-1.548164385944336974e-01,-1.766100947945748179e-01,-1.441996463454072730e-01,-2.101236887023124056e-01
3.026801613832852844e+00,4.880533599234172515e-01,8.342517695936886579e-02,4.152371798749573406e-01,3.330505111211031766e-01,9.281628673919613270e-02,-1.616369745165228688e-01,-1.802941350492113792e-01,-1.331302958973522299e-01,-2.013376905896723246e-01
3.060063170028818114e+00,4.982306560583681376e-01,8.554597904427438393e-02,4.075778830888123205e-01,3.270346245670323615e-01,8.854121541658167838e-02,-1.682100484142622643e-01,-1.807651335363130718e-01,-1.256231744529493488e-01,-1.950641743254669935e-01
3.093324726224783827e+00,5.081303692017158369e-01,8.757321607260584728e-02,3.999661118243751923e-01,3.210254518263246371e-01,8.445944218603144982e-02,-1.746132505088150988e-01,-1.806690780035178912e-01,-1.210756027859109241e-01,-1.908210319931438748e-01
3.126586282420749097e+00,5.178486560225669111e-01,8.953976882505658430e-02,3.923963611045393485e-01,3.150159551852578232e-01,8.048688948453375236e-02,-1.809040573722864031e-01,-1.809348897785586496e-01,-1.186156553899014310e-01,-1.880304596576695964e-01
3.159847838616714366e+00,5.274481742073606760e-01,9.146559106213733581e-02,3.848587712883131395e-01,3.089890998179639636e-01,7.656875961108650097e-02,-1.871216219097286693e-01,-1.816168216949075320e-01,-1.174824075769106274e-01,-1.862614745756393519e-01
3.193109394812680080e+00,5.369709811297211921e-01,9.336401030689620018e-02,3.773429436526181124e-01,3.029342389433822280e-01,7.267159408122030040e-02,-1.932947503797684263e-01,-1.825209355977726322e-01,-1.171535801403977978e-01,-1.852690659582269250e-01
3.226370951008645349e+00,5.464462451320248881e-01,9.524409617348747470e-02,3.698390541203605553e-01,2.968472391053129655e-01,6.877533883228974243e-02,-1.994462968072158449e-01,-1.834826136750539460e-01,-1.173029064787129566e-01,-1.848881903129203363e-01
3.259632507204610619e+00,5.558930089953284526e-01,9.711183569452146169e-02,3.623388267644720995e-01,2.907284044119113897e-01,6.486823964963672751e-02,-2.055940882438955231e-01,-1.843756472293278659e-01,-1.177422771945567520e-01,-1.850086525003221127e-01
3.292894063400575888e+00,5.653244981856138107e-01,9.897182790379265016e-02,3.548347888601545708e-01,2.845819972023413968e-01,6.094275609319436959e-02,-2.117536481909744472e-01,-1.851038074519706367e-01,-1.183932744217283950e-01,-1.856098171271366726e-01
3.326155619596541602e+00,5.747522350584466366e-01,1.008281094062114941e-01,3.473187075600891460e-01,2.784147230246096227e-01,5.699235054883138030e-02,-2.179414309696897645e-01,-1.856202353481450906e-01,-1.192498074049142681e-01,-1.867304514023135076e-01
3.359417175792506871e+00,5.841868211766085839e-01,1.026840680436625214e-01,3.397809428872968218e-01,2.722339614240600891e-01,5.300988775248115237e-02,-2.241755389966065271e-01,-1.859069610501014602e-01,-1.203446409495025071e-01,-1.884213509306467138e-01
3.392678731988472141e+00,5.936380724609442439e-01,1.045426479228040439e-01,3.322098788769100586e-01,2.660476133602314164e-01,4.898665047318106341e-02,-2.304758056746886163e-01,-1.859394853373415868e-01,-1.217439091700102533e-01,-1.907534563242197501e-01
